0	0	
5600	1	
5682	2	
5884	3	
6107	2	
6208	3	
6429	2	
6440	3	
6581	4	
6616	5	
6910	6	
6917	7	
6930	8	
7048	7	
7193	8	
7247	9	
7269	10	
7434	11	
7544	12	
7555	13	
7635	12	
7704	13	
7849	14	
8029	15	
8051	16	
8071	17	
8190	18	
8211	19	
8282	18	
8413	19	
8505	20	
8533	21	
8540	20	
8609	21	
8880	22	
8959	23	
8969	24	
9038	25	
9125	26	
9142	25	
9165	26	
9229	27	
9674	28	
9717	27	
9736	28	
9894	29	
10008	30	
10009	31	
10097	32	
10202	31	
10208	32	
10215	33	
10375	34	
10810	33	
11013	34	
11016	35	
11052	36	
11127	37	
11131	38	
11201	39	
11288	40	
11369	39	
11382	40	
11411	41	
11512	42	
11569	43	
11598	44	
11637	45	
11698	46	
11780	47	
11791	48	
11804	49	
11941	50	
11961	51	
11965	52	
11977	53	
11994	52	
12003	54	
12030	55	
12097	56	
12098	57	
12121	58	
12146	59	
12222	60	
12239	61	
12279	62	
12311	63	
12592	62	
12672	63	
12700	64	
12785	65	
12788	66	
12792	67	
12849	68	
12863	69	
12876	70	
12882	71	
12975	72	
13107	73	
13120	74	
13124	75	
13174	74	
13191	75	
13224	76	
13317	77	
13322	78	
13340	79	
13366	80	
13474	81	
13486	82	
13493	83	
13609	84	
13716	85	
13796	86	
13803	87	
13823	86	
13898	87	
13911	88	
13955	89	
13977	90	
13978	91	
14102	92	
14112	93	
14180	94	
14391	95	
14396	96	
14415	95	
14462	96	
14525	97	
14591	98	
14613	99	
14628	100	
14711	101	
14718	102	
14755	103	
14795	104	
14819	105	
14839	106	
14867	107	
14983	108	
14992	107	
15027	108	
15168	109	
15217	110	
15465	111	
15477	112	
15502	113	
15582	112	
15665	113	
15728	114	
15729	115	
15842	116	
15910	117	
16077	118	
16082	119	
16083	120	
16111	121	
16171	122	
16197	121	
16205	122	
16266	123	
16371	124	
16383	125	
16447	126	
16510	127	
16523	128	
16630	129	
16693	130	
16721	131	
16761	132	
16794	133	
16810	134	
16915	135	
16933	134	
17019	135	
17118	136	
17195	137	
17198	138	
17303	139	
17358	140	
17410	141	
17438	142	
17457	143	
17520	142	
17552	143	
17732	144	
17899	145	
18051	146	
18066	147	
18079	148	
18141	147	
18210	148	
18302	149	
18335	150	
18375	151	
18513	152	
18728	153	
18778	152	
18813	153	
18924	154	
18931	155	
18963	156	
19106	157	
19209	158	
19335	159	
19347	160	
19374	159	
19430	160	
19438	161	
19479	162	
19496	163	
19502	164	
19705	165	
19910	166	
19931	165	
19960	166	
19997	167	
20122	168	
20341	169	
20375	170	
20450	171	
20510	172	
20541	171	
20552	172	
21059	173	
21072	174	
21127	173	
21252	174	
21354	175	
21371	176	
21409	177	
21460	178	
21731	177	
21765	178	
21814	179	
21991	180	
22054	181	
22253	182	
22288	183	
22299	182	
22344	183	
22452	184	
22585	185	
22750	186	
22797	187	
22805	188	
22856	187	
22939	188	
23014	189	
23072	190	
23094	191	
23151	192	
23211	193	
23369	194	
23469	193	
23635	194	
23822	195	
23876	196	
23952	197	
24115	196	
24744	195	
24745	196	
24850	197	
24889	198	
24960	199	
25046	200	
25243	201	
25369	200	
25465	201	
25678	202	
25761	203	
25772	204	
25825	205	
25907	204	
26336	205	
26521	204	
27115	203	
27117	204	
27122	206	
27125	207	
27136	208	
27149	209	
27235	210	
27484	211	
27700	210	
27759	211	
27919	212	
28312	211	
28346	212	
28380	213	
28443	214	
28526	215	
28831	216	
28909	217	
28912	216	
29015	217	
29167	218	
29382	219	
29507	218	
29633	219	
29674	220	
29733	221	
29846	222	
30107	221	
30338	222	
30612	223	
30720	222	
30831	223	
30926	224	
30939	225	
30955	226	
31181	227	
31341	226	
31665	227	
31831	228	
31912	227	
32005	228	
32095	229	
32250	230	
32326	231	
32421	232	
32499	231	
32595	232	
32750	233	
32910	234	
33095	233	
33143	234	
33323	235	
33411	236	
33520	237	
33701	236	
33998	237	
34055	238	
34180	239	
34237	240	
34244	241	
34284	240	
34303	241	
34319	242	
34366	243	
34631	244	
34799	245	
34923	244	
34940	245	
35043	246	
35266	247	
35311	248	
35327	249	
35345	250	
35461	249	
35477	250	
35628	251	
35721	252	
36042	253	
36052	252	
36180	253	
36268	254	
36384	255	
36414	256	
36471	257	
36527	258	
36638	257	
36737	258	
36848	259	
36990	260	
37247	259	
37837	258	
38126	259	
38217	260	
38376	259	
38422	260	
38602	261	
38953	262	
38969	261	
39078	262	
39548	263	
39552	262	
39585	263	
39703	264	
39870	265	
40079	264	
40354	265	
40630	266	
40664	267	
40695	266	
41072	267	
41115	268	
41142	269	
41189	270	
41280	269	
41547	270	
41815	271	
41865	270	
42186	271	
42478	270	
42721	271	
42929	272	
42946	273	
43124	272	
43180	273	
43235	274	
43446	275	
43453	276	
